symbol,name,sw1_name,sw2_name,sw3_name,sw3_code
600313,农发种业,农林牧渔,种植业,种子,850111.SI
000713,国投丰乐,农林牧渔,种植业,种子,850111.SI
000998,隆平高科,农林牧渔,种植业,种子,850111.SI
300087,荃银高科,农林牧渔,种植业,种子,850111.SI
300189,神农种业,农林牧渔,种植业,种子,850111.SI
600371,万向德农,农林牧渔,种植业,种子,850111.SI
600354,敦煌种业,农林牧渔,种植业,种子,850111.SI
002041,登海种业,农林牧渔,种植业,种子,850111.SI
601118,海南橡胶,农林牧渔,种植业,其他种植业,850113.SI
603336,宏辉果蔬,农林牧渔,种植业,其他种植业,850113.SI
002215,诺普信,农林牧渔,种植业,其他种植业,850113.SI
600359,新农开发,农林牧渔,种植业,其他种植业,850113.SI
600108,亚盛集团,农林牧渔,种植业,其他种植业,850113.SI
600540,新赛股份,农林牧渔,种植业,其他种植业,850113.SI
002069,獐子岛,农林牧渔,渔业,水产养殖,850122.SI
300094,国联水产,农林牧渔,渔业,水产养殖,850122.SI
600467,好当家,农林牧渔,渔业,水产养殖,850122.SI
600257,大湖股份,农林牧渔,渔业,水产养殖,850122.SI
603363,傲农生物,农林牧渔,饲料,畜禽饲料,850142.SI
000702,正虹科技,农林牧渔,饲料,畜禽饲料,850142.SI
002548,金新农,农林牧渔,饲料,畜禽饲料,850142.SI
001366,播恩集团,农林牧渔,饲料,畜禽饲料,850142.SI
603609,禾丰股份,农林牧渔,饲料,畜禽饲料,850142.SI
688156,路德科技,农林牧渔,饲料,畜禽饲料,850142.SI
002567,唐人神,农林牧渔,饲料,畜禽饲料,850142.SI
002100,天康生物,农林牧渔,饲料,畜禽饲料,850142.SI
603151,邦基科技,农林牧渔,饲料,畜禽饲料,850142.SI
002385,大北农,农林牧渔,饲料,畜禽饲料,850142.SI
605198,安德利,农林牧渔,农产品加工,果蔬加工,850151.SI
600962,国投中鲁,农林牧渔,农产品加工,果蔬加工,850151.SI
000972,*ST中基,农林牧渔,农产品加工,果蔬加工,850151.SI
300175,ST朗源,农林牧渔,农产品加工,果蔬加工,850151.SI
600251,冠农股份,农林牧渔,农产品加工,果蔬加工,850151.SI
000019,深粮控股,农林牧渔,农产品加工,粮油加工,850152.SI
002852,道道全,农林牧渔,农产品加工,粮油加工,850152.SI
300999,金龙鱼,农林牧渔,农产品加工,粮油加工,850152.SI
600127,金健米业,农林牧渔,农产品加工,粮油加工,850152.SI
000505,京粮控股,农林牧渔,农产品加工,粮油加工,850152.SI
603231,索宝蛋白,农林牧渔,农产品加工,粮油加工,850152.SI
603182,嘉华股份,农林牧渔,农产品加工,粮油加工,850152.SI
001338,永顺泰,农林牧渔,农产品加工,其他农产品加工,850154.SI
003030,祖名股份,农林牧渔,农产品加工,其他农产品加工,850154.SI
000911,广农糖业,农林牧渔,农产品加工,其他农产品加工,850154.SI
600737,中粮糖业,农林牧渔,农产品加工,其他农产品加工,850154.SI
000930,中粮科技,农林牧渔,农产品加工,其他农产品加工,850154.SI
002286,保龄宝,农林牧渔,农产品加工,其他农产品加工,850154.SI
002481,双塔食品,农林牧渔,农产品加工,其他农产品加工,850154.SI
300138,晨光生物,农林牧渔,农产品加工,其他农产品加工,850154.SI
600191,华资实业,农林牧渔,农产品加工,其他农产品加工,850154.SI
300268,*ST佳沃,农林牧渔,农产品加工,其他农产品加工,850154.SI
002157,正邦科技,农林牧渔,养殖业,生猪养殖,850172.SI
603717,天域生物,农林牧渔,养殖业,生猪养殖,850172.SI
600975,新五丰,农林牧渔,养殖业,生猪养殖,850172.SI
000048,京基智农,农林牧渔,养殖业,生猪养殖,850172.SI
000735,罗牛山,农林牧渔,养殖业,生猪养殖,850172.SI
000876,新希望,农林牧渔,养殖业,生猪养殖,850172.SI
002714,牧原股份,农林牧渔,养殖业,生猪养殖,850172.SI
300498,温氏股份,农林牧渔,养殖业,生猪养殖,850172.SI
603477,巨星农牧,农林牧渔,养殖业,生猪养殖,850172.SI
001201,东瑞股份,农林牧渔,养殖业,生猪养殖,850172.SI
002124,天邦食品,农林牧渔,养殖业,生猪养殖,850172.SI
605296,神农集团,农林牧渔,养殖业,生猪养殖,850172.SI
002299,圣农发展,农林牧渔,养殖业,肉鸡养殖,850173.SI
002982,湘佳股份,农林牧渔,养殖业,肉鸡养殖,850173.SI
300967,晓鸣股份,农林牧渔,养殖业,肉鸡养殖,850173.SI
002458,益生股份,农林牧渔,养殖业,肉鸡养殖,850173.SI
300761,立华股份,农林牧渔,养殖业,肉鸡养殖,850173.SI
301116,益客食品,农林牧渔,养殖业,肉鸡养殖,850173.SI
002234,民和股份,农林牧渔,养殖业,肉鸡养殖,850173.SI
002746,仙坛股份,农林牧渔,养殖业,肉鸡养殖,850173.SI
600195,中牧股份,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
300871,回盛生物,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
600201,生物股份,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
002688,金河生物,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
002868,*ST绿康,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
002141,贤丰控股,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
603566,普莱柯,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
688526,科前生物,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
688098,申联生物,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
300119,瑞普生物,农林牧渔,动物保健Ⅱ,动物保健Ⅲ,850181.SI
600935,华塑股份,基础化工,化学原料,氯碱,850322.SI
000510,新金路,基础化工,化学原料,氯碱,850322.SI
601678,滨化股份,基础化工,化学原料,氯碱,850322.SI
603213,镇洋发展,基础化工,化学原料,氯碱,850322.SI
002386,天原股份,基础化工,化学原料,氯碱,850322.SI
000818,航锦科技,基础化工,化学原料,氯碱,850322.SI
601216,君正集团,基础化工,化学原料,氯碱,850322.SI
600319,亚星化学,基础化工,化学原料,氯碱,850322.SI
601568,北元集团,基础化工,化学原料,氯碱,850322.SI
000635,英力特,基础化工,化学原料,氯碱,850322.SI
600075,新疆天业,基础化工,化学原料,氯碱,850322.SI
002092,中泰化学,基础化工,化学原料,氯碱,850322.SI
600618,氯碱化工,基础化工,化学原料,氯碱,850322.SI
002748,世龙实业,基础化工,化学原料,氯碱,850322.SI
600714,金瑞矿业,基础化工,化学原料,无机盐,850323.SI
600367,红星发展,基础化工,化学原料,无机盐,850323.SI
600929,雪天盐业,基础化工,化学原料,无机盐,850323.SI
603067,振华股份,基础化工,化学原料,无机盐,850323.SI
003017,大洋生物,基础化工,化学原料,无机盐,850323.SI
301256,华融化学,基础化工,化学原料,无机盐,850323.SI
600328,中盐化工,基础化工,化学原料,无机盐,850323.SI
603663,三祥新材,基础化工,化学原料,无机盐,850323.SI
600784,鲁银投资,基础化工,化学原料,无机盐,850323.SI
603299,苏盐井神,基础化工,化学原料,无机盐,850323.SI
301190,善水科技,基础化工,化学原料,其他化学原料,850324.SI
600423,柳化股份,基础化工,化学原料,其他化学原料,850324.SI
300082,奥克股份,基础化工,化学原料,其他化学原料,850324.SI
603113,金能科技,基础化工,化学原料,其他化学原料,850324.SI
600610,中毅达,基础化工,化学原料,其他化学原料,850324.SI
301118,恒光股份,基础化工,化学原料,其他化学原料,850324.SI
002109,兴化股份,基础化工,化学原料,其他化学原料,850324.SI
002648,卫星化学,基础化工,化学原料,其他化学原料,850324.SI
603938,三孚股份,基础化工,化学原料,其他化学原料,850324.SI
300927,江天化学,基础化工,化学原料,其他化学原料,850324.SI
000691,*ST亚太,基础化工,化学原料,其他化学原料,850324.SI
001217,华尔泰,基础化工,化学原料,其他化学原料,850324.SI
600955,维远股份,基础化工,化学原料,其他化学原料,850324.SI
301069,凯盛新材,基础化工,化学原料,其他化学原料,850324.SI
000990,诚志股份,基础化工,化学原料,煤化工,850325.SI
600623,华谊集团,基础化工,化学原料,煤化工,850325.SI
600746,江苏索普,基础化工,化学原料,煤化工,850325.SI
600844,金煤科技,基础化工,化学原料,煤化工,850325.SI
600722,金牛化工,基础化工,化学原料,煤化工,850325.SI
600989,宝丰能源,基础化工,化学原料,煤化工,850325.SI
000830,鲁西化工,基础化工,化学原料,煤化工,850325.SI
002274,华昌化工,基础化工,化学原料,煤化工,850325.SI
000545,金浦钛业,基础化工,化学原料,钛白粉,850326.SI
002145,钛能化学,基础化工,化学原料,钛白粉,850326.SI
002601,龙佰集团,基础化工,化学原料,钛白粉,850326.SI
300891,惠云钛业,基础化工,化学原料,钛白粉,850326.SI
002136,安纳达,基础化工,化学原料,钛白粉,850326.SI
600727,鲁北化工,基础化工,化学原料,钛白粉,850326.SI
603110,东方材料,基础化工,化学制品,涂料油墨,850335.SI
300225,*ST金泰,基础化工,化学制品,涂料油墨,850335.SI
688129,东来技术,基础化工,化学制品,涂料油墨,850335.SI
301037,保立佳,基础化工,化学制品,涂料油墨,850335.SI
300758,七彩化学,基础化工,化学制品,涂料油墨,850335.SI
300665,飞鹿股份,基础化工,化学制品,涂料油墨,850335.SI
603823,百合花,基础化工,化学制品,涂料油墨,850335.SI
301209,联合化学,基础化工,化学制品,涂料油墨,850335.SI
002319,乐通股份,基础化工,化学制品,涂料油墨,850335.SI
688571,杭华股份,基础化工,化学制品,涂料油墨,850335.SI
001335,信凯科技,基础化工,化学制品,涂料油墨,850335.SI
301036,双乐股份,基础化工,化学制品,涂料油墨,850335.SI
000565,渝三峡Ａ,基础化工,化学制品,涂料油墨,850335.SI
603062,麦加芯彩,基础化工,化学制品,涂料油墨,850335.SI
688157,松井股份,基础化工,化学制品,涂料油墨,850335.SI
300522,世名科技,基础化工,化学制品,涂料油墨,850335.SI
002226,江南化工,基础化工,化学制品,民爆制品,850337.SI
002360,同德化工,基础化工,化学制品,民爆制品,850337.SI
002683,广东宏大,基础化工,化学制品,民爆制品,850337.SI
002827,高争民爆,基础化工,化学制品,民爆制品,850337.SI
002037,保利联合,基础化工,化学制品,民爆制品,850337.SI
002497,雅化集团,基础化工,化学制品,民爆制品,850337.SI
603977,国泰集团,基础化工,化学制品,民爆制品,850337.SI
002096,易普力,基础化工,化学制品,民爆制品,850337.SI
603227,雪峰科技,基础化工,化学制品,民爆制品,850337.SI
002783,凯龙股份,基础化工,化学制品,民爆制品,850337.SI
003002,壶化股份,基础化工,化学制品,民爆制品,850337.SI
002917,金奥博,基础化工,化学制品,民爆制品,850337.SI
002246,北化股份,基础化工,化学制品,民爆制品,850337.SI
002440,闰土股份,基础化工,化学制品,纺织化学制品,850338.SI
002054,德美化工,基础化工,化学制品,纺织化学制品,850338.SI
300798,锦鸡股份,基础化工,化学制品,纺织化学制品,850338.SI
300107,建新股份,基础化工,化学制品,纺织化学制品,850338.SI
603172,万丰股份,基础化工,化学制品,纺织化学制品,850338.SI
301618,长联科技,基础化工,化学制品,纺织化学制品,850338.SI
600352,浙江龙盛,基础化工,化学制品,纺织化学制品,850338.SI
300067,安诺其,基础化工,化学制品,纺织化学制品,850338.SI
603790,雅运股份,基础化工,化学制品,纺织化学制品,850338.SI
603188,亚邦股份,基础化工,化学制品,纺织化学制品,850338.SI
605566,福莱蒽特,基础化工,化学制品,纺织化学制品,850338.SI
301585,蓝宇股份,基础化工,化学制品,纺织化学制品,850338.SI
603980,吉华集团,基础化工,化学制品,纺织化学制品,850338.SI
605366,宏柏新材,基础化工,化学制品,其他化学制品,850339.SI
600165,ST宁科,基础化工,化学制品,其他化学制品,850339.SI
300405,科隆股份,基础化工,化学制品,其他化学制品,850339.SI
002802,洪汇新材,基础化工,化学制品,其他化学制品,850339.SI
688357,建龙微纳,基础化工,化学制品,其他化学制品,850339.SI
300910,瑞丰新材,基础化工,化学制品,其他化学制品,850339.SI
300641,正丹股份,基础化工,化学制品,其他化学制品,850339.SI
603065,宿迁联盛,基础化工,化学制品,其他化学制品,850339.SI
001218,丽臣实业,基础化工,化学制品,其他化学制品,850339.SI
002430,杭氧股份,基础化工,化学制品,其他化学制品,850339.SI
603276,恒兴新材,基础化工,化学制品,其他化学制品,850339.SI
002591,恒大高新,基础化工,化学制品,其他化学制品,850339.SI
688398,赛特新材,基础化工,化学制品,其他化学制品,850339.SI
300801,泰和科技,基础化工,化学制品,其他化学制品,850339.SI
300596,利安隆,基础化工,化学制品,其他化学制品,850339.SI
603867,新化股份,基础化工,化学制品,其他化学制品,850339.SI
688179,阿拉丁,基础化工,化学制品,其他化学制品,850339.SI
002810,山东赫达,基础化工,化学制品,其他化学制品,850339.SI
300072,海新能科,基础化工,化学制品,其他化学制品,850339.SI
002549,凯美特气,基础化工,化学制品,其他化学制品,850339.SI
688199,久日新材,基础化工,化学制品,其他化学制品,850339.SI
603004,鼎龙科技,基础化工,化学制品,其他化学制品,850339.SI
300721,怡达股份,基础化工,化学制品,其他化学制品,850339.SI
300163,先锋新材,基础化工,化学制品,其他化学制品,850339.SI
603822,ST嘉澳,基础化工,化学制品,其他化学制品,850339.SI
300109,新开源,基础化工,化学制品,其他化学制品,850339.SI
688602,康鹏科技,基础化工,化学制品,其他化学制品,850339.SI
300214,日科化学,基础化工,化学制品,其他化学制品,850339.SI
002971,和远气体,基础化工,化学制品,其他化学制品,850339.SI
002453,华软科技,基础化工,化学制品,其他化学制品,850339.SI
300174,元力股份,基础化工,化学制品,其他化学制品,850339.SI
603010,万盛股份,基础化工,化学制品,其他化学制品,850339.SI
688350,富淼科技,基础化工,化学制品,其他化学制品,850339.SI
002637,赞宇科技,基础化工,化学制品,其他化学制品,850339.SI
603217,元利科技,基础化工,化学制品,其他化学制品,850339.SI
688196,卓越新能,基础化工,化学制品,其他化学制品,850339.SI
000881,中广核技,基础化工,化学制品,其他化学制品,850339.SI
603916,苏博特,基础化工,化学制品,其他化学制品,850339.SI
301077,星华新材,基础化工,化学制品,其他化学制品,850339.SI
688267,中触媒,基础化工,化学制品,其他化学制品,850339.SI
603120,肯特催化,基础化工,化学制品,其他化学制品,850339.SI
001358,兴欣新材,基础化工,化学制品,其他化学制品,850339.SI
603181,皇马科技,基础化工,化学制品,其他化学制品,850339.SI
603948,建业股份,基础化工,化学制品,其他化学制品,850339.SI
300169,天晟新材,基础化工,化学制品,其他化学制品,850339.SI
688659,元琛科技,基础化工,化学制品,其他化学制品,850339.SI
300610,晨化股份,基础化工,化学制品,其他化学制品,850339.SI
002666,德联集团,基础化工,化学制品,其他化学制品,850339.SI
688625,呈和科技,基础化工,化学制品,其他化学制品,850339.SI
600273,嘉化能源,基础化工,化学制品,其他化学制品,850339.SI
603255,鼎际得,基础化工,化学制品,其他化学制品,850339.SI
603125,常青科技,基础化工,化学制品,其他化学制品,850339.SI
002809,红墙股份,基础化工,化学制品,其他化学制品,850339.SI
301286,侨源股份,基础化工,化学制品,其他化学制品,850339.SI
002455,百川股份,基础化工,化学制品,其他化学制品,850339.SI
301100,风光股份,基础化工,化学制品,其他化学制品,850339.SI
301518,长华化学,基础化工,化学制品,其他化学制品,850339.SI
301373,凌玮科技,基础化工,化学制品,其他化学制品,850339.SI
300535,达威股份,基础化工,化学制品,其他化学制品,850339.SI
688269,凯立新材,基础化工,化学制品,其他化学制品,850339.SI
301149,隆华新材,基础化工,化学制品,其他化学制品,850339.SI
600500,中化国际,基础化工,化学制品,其他化学制品,850339.SI
688133,泰坦科技,基础化工,化学制品,其他化学制品,850339.SI
603334,丰倍生物,基础化工,化学制品,其他化学制品,850339.SI
603722,阿科力,基础化工,化学制品,其他化学制品,850339.SI
301212,联盛化学,基础化工,化学制品,其他化学制品,850339.SI
688065,凯赛生物,基础化工,化学制品,其他化学制品,850339.SI
603285,键邦股份,基础化工,化学制品,其他化学制品,850339.SI
301059,金三江,基础化工,化学制品,其他化学制品,850339.SI
300530,领湃科技,基础化工,化学制品,其他化学制品,850339.SI
301076,新瀚新材,基础化工,化学制品,其他化学制品,850339.SI
301617,博苑股份,基础化工,化学制品,其他化学制品,850339.SI
300637,扬帆新材,基础化工,化学制品,其他化学制品,850339.SI
600160,巨化股份,基础化工,化学制品,氟化工,850382.SI
603505,金石资源,基础化工,化学制品,氟化工,850382.SI
605020,永和股份,基础化工,化学制品,氟化工,850382.SI
002407,多氟多,基础化工,化学制品,氟化工,850382.SI
002326,永太科技,基础化工,化学制品,氟化工,850382.SI
300343,ST联创,基础化工,化学制品,氟化工,850382.SI
603379,三美股份,基础化工,化学制品,氟化工,850382.SI
002915,中欣氟材,基础化工,化学制品,氟化工,850382.SI
600378,昊华科技,基础化工,化学制品,氟化工,850382.SI
603310,巍华新材,基础化工,化学制品,氟化工,850382.SI
600230,沧州大化,基础化工,化学制品,聚氨酯,850372.SI
002165,红宝丽,基础化工,化学制品,聚氨酯,850372.SI
300200,高盟新材,基础化工,化学制品,聚氨酯,850372.SI
600309,万华化学,基础化工,化学制品,聚氨酯,850372.SI
300848,美瑞新材,基础化工,化学制品,聚氨酯,850372.SI
603041,美思德,基础化工,化学制品,聚氨酯,850372.SI
603192,汇得科技,基础化工,化学制品,聚氨酯,850372.SI
300321,同大股份,基础化工,化学制品,聚氨酯,850372.SI
688639,华恒生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
002166,莱茵生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
600299,XD安迪苏,基础化工,化学制品,食品及饲料添加剂,850135.SI
600873,梅花生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
603079,圣达生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
002597,金禾实业,基础化工,化学制品,食品及饲料添加剂,850135.SI
300741,华宝股份,基础化工,化学制品,食品及饲料添加剂,850135.SI
301206,三元生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
603020,爱普股份,基础化工,化学制品,食品及饲料添加剂,850135.SI
301220,亚香股份,基础化工,化学制品,食品及饲料添加剂,850135.SI
688089,嘉必优,基础化工,化学制品,食品及饲料添加剂,850135.SI
605016,百龙创园,基础化工,化学制品,食品及饲料添加剂,850135.SI
002562,兄弟科技,基础化工,化学制品,食品及饲料添加剂,850135.SI
600866,星湖科技,基础化工,化学制品,食品及饲料添加剂,850135.SI
605077,华康股份,基础化工,化学制品,食品及饲料添加剂,850135.SI
603739,蔚蓝生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
300858,科拓生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
603235,天新药业,基础化工,化学制品,食品及饲料添加剂,850135.SI
300829,金丹科技,基础化工,化学制品,食品及饲料添加剂,850135.SI
301156,美农生物,基础化工,化学制品,食品及饲料添加剂,850135.SI
603968,醋化股份,基础化工,化学制品,食品及饲料添加剂,850135.SI
002001,新和成,基础化工,化学制品,食品及饲料添加剂,850135.SI
002211,ST宏达,基础化工,化学制品,有机硅,850136.SI
603281,江瀚新材,基础化工,化学制品,有机硅,850136.SI
300727,润禾材料,基础化工,化学制品,有机硅,850136.SI
603260,合盛硅业,基础化工,化学制品,有机硅,850136.SI
300041,回天新材,基础化工,化学制品,有机硅,850136.SI
300019,硅宝科技,基础化工,化学制品,有机硅,850136.SI
605399,晨光新材,基础化工,化学制品,有机硅,850136.SI
002909,集泰股份,基础化工,化学制品,有机硅,850136.SI
300821,东岳硅材,基础化工,化学制品,有机硅,850136.SI
603155,新亚强,基础化工,化学制品,有机硅,850136.SI
000936,华西股份,基础化工,化学纤维,涤纶,850341.SI
603225,新凤鸣,基础化工,化学纤维,涤纶,850341.SI
603332,苏州龙杰,基础化工,化学纤维,涤纶,850341.SI
600370,三房巷,基础化工,化学纤维,涤纶,850341.SI
002206,海利得,基础化工,化学纤维,涤纶,850341.SI
002998,优彩资源,基础化工,化学纤维,涤纶,850341.SI
301057,汇隆新材,基础化工,化学纤维,涤纶,850341.SI
002427,尤夫股份,基础化工,化学纤维,涤纶,850341.SI
603073,彩蝶实业,基础化工,化学纤维,涤纶,850341.SI
603406,天富龙,基础化工,化学纤维,涤纶,850341.SI
000677,恒天海龙,基础化工,化学纤维,粘胶,850343.SI
600889,南京化纤,基础化工,化学纤维,粘胶,850343.SI
000949,新乡化纤,基础化工,化学纤维,粘胶,850343.SI
000420,吉林化纤,基础化工,化学纤维,粘胶,850343.SI
002825,纳尔股份,基础化工,塑料,其他塑料制品,850351.SI
688087,英科再生,基础化工,塑料,其他塑料制品,850351.SI
301019,宁波色母,基础化工,塑料,其他塑料制品,850351.SI
300920,润阳科技,基础化工,塑料,其他塑料制品,850351.SI
300717,华信新材,基础化工,塑料,其他塑料制品,850351.SI
300243,瑞丰高材,基础化工,塑料,其他塑料制品,850351.SI
605008,长鸿高科,基础化工,塑料,其他塑料制品,850351.SI
300980,祥源新材,基础化工,塑料,其他塑料制品,850351.SI
301591,肯特股份,基础化工,塑料,其他塑料制品,850351.SI
603580,*ST艾艾,基础化工,塑料,其他塑料制品,850351.SI
002108,沧州明珠,基础化工,塑料,其他塑料制品,850351.SI
300539,横河精密,基础化工,塑料,其他塑料制品,850351.SI
603150,万朗磁塑,基础化工,塑料,其他塑料制品,850351.SI
301216,万凯新材,基础化工,塑料,其他塑料制品,850351.SI
603330,天洋新材,基础化工,塑料,其他塑料制品,850351.SI
300230,永利股份,基础化工,塑料,其他塑料制品,850351.SI
300218,安利股份,基础化工,塑料,其他塑料制品,850351.SI
301090,华润材料,基础化工,塑料,其他塑料制品,850351.SI
300180,华峰超纤,基础化工,塑料,其他塑料制品,850351.SI
301196,唯科科技,基础化工,塑料,其他塑料制品,850351.SI
301003,江苏博云,基础化工,塑料,改性塑料,850353.SI
688669,聚石化学,基础化工,塑料,改性塑料,850353.SI
301538,骏鼎达,基础化工,塑料,改性塑料,850353.SI
600143,金发科技,基础化工,塑料,改性塑料,850353.SI
300478,杭州高新,基础化工,塑料,改性塑料,850353.SI
300538,同益股份,基础化工,塑料,改性塑料,850353.SI
300586,美联新材,基础化工,塑料,改性塑料,850353.SI
300644,南京聚隆,基础化工,塑料,改性塑料,850353.SI
688219,会通股份,基础化工,塑料,改性塑料,850353.SI
002886,沃特股份,基础化工,塑料,改性塑料,850353.SI
300834,星辉环材,基础化工,塑料,改性塑料,850353.SI
301131,聚赛龙,基础化工,塑料,改性塑料,850353.SI
002324,普利特,基础化工,塑料,改性塑料,850353.SI
300995,奇德新材,基础化工,塑料,改性塑料,850353.SI
002838,道恩股份,基础化工,塑料,改性塑料,850353.SI
300221,银禧科技,基础化工,塑料,改性塑料,850353.SI
688203,海正生材,基础化工,塑料,改性塑料,850353.SI
002768,国恩股份,基础化工,塑料,改性塑料,850353.SI
001255,博菲电气,基础化工,塑料,合成树脂,850354.SI
002361,神剑股份,基础化工,塑料,合成树脂,850354.SI
300487,蓝晓科技,基础化工,塑料,合成树脂,850354.SI
688716,中研股份,基础化工,塑料,合成树脂,850354.SI
688585,上纬新材,基础化工,塑料,合成树脂,850354.SI
301092,争光股份,基础化工,塑料,合成树脂,850354.SI
301555,惠柏新材,基础化工,塑料,合成树脂,850354.SI
603879,永悦科技,基础化工,塑料,合成树脂,850354.SI
301395,仁信新材,基础化工,塑料,合成树脂,850354.SI
603928,兴业股份,基础化工,塑料,合成树脂,850354.SI
605589,圣泉集团,基础化工,塑料,合成树脂,850354.SI
601026,道生天合,基础化工,塑料,合成树脂,850354.SI
001333,光华股份,基础化工,塑料,合成树脂,850354.SI
002395,双象股份,基础化工,塑料,合成树脂,850354.SI
002632,道明光学,基础化工,塑料,膜材料,850355.SI
000859,国风新材,基础化工,塑料,膜材料,850355.SI
001359,平安电工,基础化工,塑料,膜材料,850355.SI
688323,瑞华泰,基础化工,塑料,膜材料,850355.SI
601208,东材科技,基础化工,塑料,膜材料,850355.SI
000973,佛塑科技,基础化工,塑料,膜材料,850355.SI
688386,泛亚微透,基础化工,塑料,膜材料,850355.SI
688718,唯赛勃,基础化工,塑料,膜材料,850355.SI
600135,乐凯胶片,基础化工,塑料,膜材料,850355.SI
001378,德冠新材,基础化工,塑料,膜材料,850355.SI
301687,新广益,基础化工,塑料,膜材料,850355.SI
301237,和顺科技,基础化工,塑料,膜材料,850355.SI
002585,双星新材,基础化工,塑料,膜材料,850355.SI
605488,福莱新材,基础化工,塑料,膜材料,850355.SI
300806,斯迪克,基础化工,塑料,膜材料,850355.SI
300305,裕兴股份,基础化工,塑料,膜材料,850355.SI
301565,中仑新材,基础化工,塑料,膜材料,850355.SI
000920,沃顿科技,基础化工,塑料,膜材料,850355.SI
002263,大东南,基础化工,塑料,膜材料,850355.SI
002522,浙江众成,基础化工,塑料,膜材料,850355.SI
300767,震安科技,基础化工,橡胶,其他橡胶制品,850362.SI
002224,三力士,基础化工,橡胶,其他橡胶制品,850362.SI
002381,双箭股份,基础化工,橡胶,其他橡胶制品,850362.SI
001325,元创股份,基础化工,橡胶,其他橡胶制品,850362.SI
300587,天铁科技,基础化工,橡胶,其他橡胶制品,850362.SI
300320,海达股份,基础化工,橡胶,其他橡胶制品,850362.SI
300731,科创新源,基础化工,橡胶,其他橡胶制品,850362.SI
603033,三维股份,基础化工,橡胶,其他橡胶制品,850362.SI
301459,丰茂股份,基础化工,橡胶,其他橡胶制品,850362.SI
002442,龙星科技,基础化工,橡胶,炭黑,850363.SI
002753,永东股份,基础化工,橡胶,炭黑,850363.SI
001207,联科科技,基础化工,橡胶,炭黑,850363.SI
002068,黑猫股份,基础化工,橡胶,炭黑,850363.SI
301300,远翔新材,基础化工,橡胶,炭黑,850363.SI
605183,确成股份,基础化工,橡胶,炭黑,850363.SI
000731,四川美丰,基础化工,农化制品,氮肥,850331.SI
600426,华鲁恒升,基础化工,农化制品,氮肥,850331.SI
000912,泸天化,基础化工,农化制品,氮肥,850331.SI
600691,潞化科技,基础化工,农化制品,氮肥,850331.SI
000422,湖北宜化,基础化工,农化制品,氮肥,850331.SI
600227,赤天化,基础化工,农化制品,氮肥,850331.SI
600470,六国化工,基础化工,农化制品,磷肥及磷化工,850332.SI
002895,川恒股份,基础化工,农化制品,磷肥及磷化工,850332.SI
603077,和邦生物,基础化工,农化制品,磷肥及磷化工,850332.SI
600078,澄星股份,基础化工,农化制品,磷肥及磷化工,850332.SI
600096,云天化,基础化工,农化制品,磷肥及磷化工,850332.SI
002312,川发龙蟒,基础化工,农化制品,磷肥及磷化工,850332.SI
600331,宏达股份,基础化工,农化制品,磷肥及磷化工,850332.SI
300505,川金诺,基础化工,农化制品,磷肥及磷化工,850332.SI
600141,兴发集团,基础化工,农化制品,磷肥及磷化工,850332.SI
002250,联化科技,基础化工,农化制品,农药,850333.SI
300575,中旗股份,基础化工,农化制品,农药,850333.SI
301035,润丰股份,基础化工,农化制品,农药,850333.SI
600389,江山股份,基础化工,农化制品,农药,850333.SI
002942,新农股份,基础化工,农化制品,农药,850333.SI
603970,中农立华,基础化工,农化制品,农药,850333.SI
002258,利尔化学,基础化工,农化制品,农药,850333.SI
000525,红太阳,基础化工,农化制品,农药,850333.SI
605033,美邦股份,基础化工,农化制品,农药,850333.SI
002513,蓝丰生化,基础化工,农化制品,农药,850333.SI
603086,先达股份,基础化工,农化制品,农药,850333.SI
301665,泰禾股份,基础化工,农化制品,农药,850333.SI
600731,湖南海利,基础化工,农化制品,农药,850333.SI
002391,长青股份,基础化工,农化制品,农药,850333.SI
603810,丰山集团,基础化工,农化制品,农药,850333.SI
300261,雅本化学,基础化工,农化制品,农药,850333.SI
002749,国光股份,基础化工,农化制品,农药,850333.SI
003042,中农联合,基础化工,农化制品,农药,850333.SI
300804,广康生化,基础化工,农化制品,农药,850333.SI
001231,农心科技,基础化工,农化制品,农药,850333.SI
600596,新安股份,基础化工,农化制品,农药,850333.SI
300796,贝斯美,基础化工,农化制品,农药,850333.SI
002734,利民股份,基础化工,农化制品,农药,850333.SI
002496,*ST辉丰,基础化工,农化制品,农药,850333.SI
